ticker,title,event_ticker,market_type,status,result,outcome,created_time,open_time,close_time,settlement_ts,volume_fp,liquidity_dollars,open_interest_fp,resolution_month,source,liquidity_proxy,liquidity_bucket,stratum,sample_seed,liquidity_proxy_column
KXJPAULWALKOUT-25DEC20-RATCT,"Will Jake Paul's walkout song be Rockin' Around the Christmas Tree at Jake Paul vs. Anthony Joshua boxing match originally scheduled for Dec 19, 2025",KXJPAULWALKOUT-25DEC20,binary,finalized,no,0.0,2025-12-13T07:00:54.132248Z,2025-12-13 15:00:00+00:00,2025-12-20 05:26:26.518155+00:00,2025-12-20T05:56:31.29887Z,9907.0,0.0,0.0,2025-12,historical,9907.0,high,2025-12__high,20260409,volume_fp
KXLIGAMXGAME-25DEC03MONTOL-MON,Monterrey vs Toluca Winner?,KXLIGAMXGAME-25DEC03MONTOL,binary,finalized,yes,1.0,2025-12-02T01:06:26.790322Z,2025-12-02 13:00:00+00:00,2025-12-04 05:20:21.871336+00:00,2025-12-04T05:29:42.114326Z,104997.0,0.0,0.0,2025-12,historical,104997.0,high,2025-12__high,20260409,volume_fp
KXNBASPREAD-25DEC01PHXLAL-PHX1,Phoenix wins by over 1.5 Points?,KXNBASPREAD-25DEC01PHXLAL,binary,finalized,yes,1.0,2025-12-01T05:01:20.866844Z,2025-12-01 05:06:00+00:00,2025-12-02 05:39:37.190268+00:00,2025-12-02T05:45:38.340634Z,20376.0,0.0,0.0,2025-12,historical,20376.0,high,2025-12__high,20260409,volume_fp
KXNBASPREAD-25DEC18GSWPHX-PHX2,Phoenix wins by over 2.5 Points?,KXNBASPREAD-25DEC18GSWPHX,binary,finalized,no,0.0,2025-12-17T11:01:27.051241Z,2025-12-17 11:06:00+00:00,2025-12-19 05:34:26.623879+00:00,2025-12-19T05:40:31.398078Z,19153.0,0.0,0.0,2025-12,historical,19153.0,high,2025-12__high,20260409,volume_fp
KXNBASPREAD-25DEC20BOSTOR-TOR5,Toronto wins by over 5.5 Points?,KXNBASPREAD-25DEC20BOSTOR,binary,finalized,no,0.0,2025-12-20T05:01:13.613069Z,2025-12-20 05:05:00+00:00,2025-12-21 02:34:46.179197+00:00,2025-12-21T02:40:49.374516Z,11066.0,0.0,0.0,2025-12,historical,11066.0,high,2025-12__high,20260409,volume_fp
KXNBATOTAL-25DEC03SASORL-221,San Antonio at Orlando: Total Points,KXNBATOTAL-25DEC03SASORL,binary,finalized,yes,1.0,2025-12-03T02:01:34.424059Z,2025-12-03 02:06:00+00:00,2025-12-04 02:44:50.174912+00:00,2025-12-04T02:50:51.121426Z,9473.0,0.0,0.0,2025-12,historical,9473.0,high,2025-12__high,20260409,volume_fp
KXNBATOTAL-25DEC15HOUDEN-221,Houston at Denver: Total Points,KXNBATOTAL-25DEC15HOUDEN,binary,finalized,yes,1.0,2025-12-15T02:00:59.412461Z,2025-12-15 02:05:00+00:00,2025-12-16 05:39:37.942024+00:00,2025-12-16T05:45:54.003308Z,22641.0,0.0,0.0,2025-12,historical,22641.0,high,2025-12__high,20260409,volume_fp
KXNBATOTAL-25DEC23TORMIA-228,Toronto at Miami: Total Points,KXNBATOTAL-25DEC23TORMIA,binary,finalized,no,0.0,2025-12-23T02:01:13.174914Z,2025-12-23 02:05:00+00:00,2025-12-24 03:10:44.703854+00:00,2025-12-24T03:16:50.154689Z,46637.0,0.0,0.0,2025-12,historical,46637.0,high,2025-12__high,20260409,volume_fp
KXNCAAFACC-25-GT,College Football ACC Championship Winner?,KXNCAAFACC-25,binary,finalized,no,0.0,2025-03-31T22:49:30.752468Z,2025-04-01 14:00:00+00:00,2025-12-07 05:01:09.144672+00:00,2025-11-30T17:43:29.120953Z,218295.0,0.0,0.0,2025-12,historical,218295.0,high,2025-12__high,20260409,volume_fp
KXNCAAFB12-25-BYU,College Football Big 12 Championship Winner?,KXNCAAFB12-25,binary,finalized,no,0.0,2025-03-31T22:49:34.478631Z,2025-04-01 14:00:00+00:00,2025-12-06 20:41:08.286880+00:00,2025-12-06T21:11:11.373993Z,550257.0,0.0,0.0,2025-12,historical,550257.0,high,2025-12__high,20260409,volume_fp
KXNCAAFTOTAL-25DEC17ULLDEL-49,Louisiana at Delaware: Total Points,KXNCAAFTOTAL-25DEC17ULLDEL,binary,finalized,no,0.0,2025-12-08T02:01:31.159849Z,2025-12-08 02:46:00+00:00,2025-12-18 05:39:44.797401+00:00,2025-12-18T05:45:50.564907Z,113338.0,0.0,0.0,2025-12,historical,113338.0,high,2025-12__high,20260409,volume_fp
KXNCAAMBGAME-25DEC13MEMLOU-MEM,Memphis at Louisville Winner?,KXNCAAMBGAME-25DEC13MEMLOU,binary,finalized,no,0.0,2025-12-11T11:08:38.359653Z,2025-12-11 16:11:00+00:00,2025-12-13 23:13:04.801368+00:00,2025-12-13T23:44:04.33129Z,66623.0,0.0,0.0,2025-12,historical,66623.0,high,2025-12__high,20260409,volume_fp
KXNCAAMBGAME-25DEC16BELEVAN-BEL,Belmont at Evansville Winner?,KXNCAAMBGAME-25DEC16BELEVAN,binary,finalized,yes,1.0,2025-12-14T14:05:25.533943Z,2025-12-14 19:08:00+00:00,2025-12-17 03:15:44.544739+00:00,2025-12-17T03:47:01.428069Z,36669.0,0.0,0.0,2025-12,historical,36669.0,high,2025-12__high,20260409,volume_fp
KXNCAAMBSPREAD-25DEC10FDUFOR-FOR25,Fordham wins by over 25.5 Points?,KXNCAAMBSPREAD-25DEC10FDUFOR,binary,finalized,no,0.0,2025-12-10T02:03:25.061093Z,2025-12-10 02:06:00+00:00,2025-12-11 02:15:37.311007+00:00,2025-12-11T02:21:37.613636Z,10231.0,0.0,0.0,2025-12,historical,10231.0,high,2025-12__high,20260409,volume_fp
KXNCAAMBSPREAD-25DEC23VILLHALL-VILL1,Villanova wins by over 1.5 Points?,KXNCAAMBSPREAD-25DEC23VILLHALL,binary,finalized,yes,1.0,2025-12-22T23:01:33.803721Z,2025-12-22 23:06:00+00:00,2025-12-24 02:40:04.603525+00:00,2025-12-24T02:46:09.561833Z,23651.0,0.0,0.0,2025-12,historical,23651.0,high,2025-12__high,20260409,volume_fp
KXNCAAMBTOTAL-25DEC06DUKEMSU-141,Duke at Michigan St.: Total Points,KXNCAAMBTOTAL-25DEC06DUKEMSU,binary,finalized,no,0.0,2025-12-05T14:05:18.288372Z,2025-12-05 14:08:00+00:00,2025-12-06 19:36:31.157625+00:00,2025-12-06T19:42:31.717253Z,35298.0,0.0,0.0,2025-12,historical,35298.0,high,2025-12__high,20260409,volume_fp
KXNCAAMBTOTAL-25DEC13GWFLA-163,George Washington at Florida: Total Points,KXNCAAMBTOTAL-25DEC13GWFLA,binary,finalized,no,0.0,2025-12-12T23:08:59.108795Z,2025-12-12 23:10:00+00:00,2025-12-13 23:26:16.223172+00:00,2025-12-13T23:32:16.324141Z,14483.0,0.0,0.0,2025-12,historical,14483.0,high,2025-12__high,20260409,volume_fp
KXNCAAWBGAME-25DEC02ESCSEA-ESC,Evergreen St. at Seattle Winner?,KXNCAAWBGAME-25DEC02ESCSEA,binary,finalized,no,0.0,2025-11-29T20:09:35.196112Z,2025-11-30 01:12:00+00:00,2025-12-02 21:20:22.940286+00:00,2025-12-02T21:51:24.122072Z,222087.0,0.0,0.0,2025-12,historical,222087.0,high,2025-12__high,20260409,volume_fp
KXNCAAWBGAME-25NOV30MSUCLEM-CLEM,Michigan St. at Clemson Winner?,KXNCAAWBGAME-25NOV30MSUCLEM,binary,finalized,no,0.0,2025-11-29T02:11:28.819352Z,2025-11-29 07:13:00+00:00,2025-12-01 01:49:46.645307+00:00,2025-12-01T02:20:46.492572Z,16735.0,0.0,0.0,2025-12,historical,16735.0,high,2025-12__high,20260409,volume_fp
KXNFLFIRSTTD-25DEC21PITDET-PITARODGERS8,Pittsburgh at Detroit: First Touchdown Scorer: Aaron Rodgers,KXNFLFIRSTTD-25DEC21PITDET,binary,finalized,no,0.0,2025-12-19T05:01:49.524901Z,2025-12-19 05:06:00+00:00,2025-12-22 01:15:23.334160+00:00,2025-12-22T01:21:29.359759Z,13121.0,0.0,0.0,2025-12,historical,13121.0,high,2025-12__high,20260409,volume_fp
KXNFLFIRSTTD-25DEC28NENYJ-NOTD,New England at New York J: First Touchdown Scorer: No Touchdown,KXNFLFIRSTTD-25DEC28NENYJ,binary,finalized,no,0.0,2025-12-26T05:01:25.618463Z,2025-12-26 05:05:00+00:00,2025-12-28 18:10:57.342912+00:00,2025-12-28T18:17:01.561247Z,12802.0,0.0,0.0,2025-12,historical,12802.0,high,2025-12__high,20260409,volume_fp
KXNFLPREPACK3ML-25DEC14DENGBLADETSEAIND-GBLAIND,"Green Bay wins against Denver, Los Angeles R wins against Detroit, Indianapolis wins against Seattle",KXNFLPREPACK3ML-25DEC14DENGBLADETSEAIND,binary,finalized,no,0.0,2025-12-11T02:14:49.847065Z,2025-12-11 02:19:00+00:00,2025-12-15 00:45:12.299117+00:00,2025-12-15T01:06:00.864902Z,38311.0,0.0,0.0,2025-12,historical,38311.0,high,2025-12__high,20260409,volume_fp
KXNFLSPREAD-25DEC28CHISF-CHI9,Chicago wins by over 9.5 points?,KXNFLSPREAD-25DEC28CHISF,binary,finalized,no,0.0,2025-12-16T23:02:28.931017Z,2025-12-16 23:06:00+00:00,2025-12-29 04:54:38.286891+00:00,2025-12-29T05:00:41.767537Z,28624.0,0.0,0.0,2025-12,historical,28624.0,high,2025-12__high,20260409,volume_fp
KXNFLTOTAL-25DEC15MIAPIT-30,Miami at Pittsburgh: Total Points,KXNFLTOTAL-25DEC15MIAPIT,binary,finalized,yes,1.0,2025-12-02T23:02:37.264492Z,2025-12-02 23:06:00+00:00,2025-12-16 04:34:39.278111+00:00,2025-12-16T04:40:52.849915Z,782854.0,0.0,0.0,2025-12,historical,782854.0,high,2025-12__high,20260409,volume_fp
KXNHLGAME-25DEC27NSHSTL-STL,Nashville vs St. Louis Winner?,KXNHLGAME-25DEC27NSHSTL,binary,finalized,yes,1.0,2025-12-25T02:01:09.727974Z,2025-12-25 07:05:00+00:00,2025-12-28 04:25:41.473279+00:00,2025-12-28T04:35:01.71039Z,160125.0,0.0,0.0,2025-12,historical,160125.0,high,2025-12__high,20260409,volume_fp
KXUCLGAME-25DEC09ALMOLY-TIE,Kairat vs Olympiacos Winner?,KXUCLGAME-25DEC09ALMOLY,binary,finalized,no,0.0,2025-12-07T18:21:39.013109Z,2025-12-07 18:26:00+00:00,2025-12-09 17:30:14.493043+00:00,2025-12-09T17:39:34.719584Z,279356.0,0.0,0.0,2025-12,historical,279356.0,high,2025-12__high,20260409,volume_fp
KXUELGAME-25DEC11SCFRBS-RBS,Freiburg vs Salzburg Winner?,KXUELGAME-25DEC11SCFRBS,binary,finalized,no,0.0,2025-12-04T01:07:30.713153Z,2025-12-04 13:00:00+00:00,2025-12-11 22:00:47.346559+00:00,2025-12-11T22:10:07.86991Z,66023.0,0.0,0.0,2025-12,historical,66023.0,high,2025-12__high,20260409,volume_fp
KXHONDURASPRESIDENTMOV-25NOV30-60,Will Election winner's margin in the 2025 Honduras Presidential election be between 21 and 100?,KXHONDURASPRESIDENTMOV-25NOV30,binary,finalized,no,0.0,2025-11-29T07:22:45.310362Z,2025-11-29 17:00:00+00:00,2025-12-29 01:07:34.271078+00:00,2025-12-29T01:37:41.694495Z,733.0,0.0,0.0,2025-12,historical,733.0,low,2025-12__low,20260409,volume_fp
KXLIGUE1TOTAL-25DEC06TFCRCS-3,Strasbourg Alsace at Toulouse: Totals,KXLIGUE1TOTAL-25DEC06TFCRCS,binary,finalized,no,0.0,2025-11-30T02:00:53.767346Z,2025-11-30 02:05:00+00:00,2025-12-06 19:54:51.609677+00:00,2025-12-06T20:00:51.322573Z,216.0,0.0,0.0,2025-12,historical,216.0,low,2025-12__low,20260409,volume_fp
KXNBAAST-25DEC20PORSAC-PORDAVDIJA8-8,Deni Avdija records 8+ assists,KXNBAAST-25DEC20PORSAC,binary,finalized,yes,1.0,2025-12-20T05:01:21.737144Z,2025-12-20 05:06:00+00:00,2025-12-21 06:14:33.479697+00:00,2025-12-21T06:20:39.282925Z,479.0,0.0,0.0,2025-12,historical,479.0,low,2025-12__low,20260409,volume_fp
KXNBAPTS-25DEC18HOUNOP-NOPTMURPHY25-10,Trey Murphy III records 10+ points,KXNBAPTS-25DEC18HOUNOP,binary,finalized,yes,1.0,2025-12-17T23:01:20.691001Z,2025-12-17 23:06:00+00:00,2025-12-19 04:06:55.061393+00:00,2025-12-19T04:13:01.631282Z,317.0,0.0,0.0,2025-12,historical,317.0,low,2025-12__low,20260409,volume_fp
KXNBAPTS-25DEC23NYKMIN-MINAEDWARDS5-25,Anthony Edwards records 25+ points,KXNBAPTS-25DEC23NYKMIN,binary,finalized,yes,1.0,2025-12-23T05:01:19.931761Z,2025-12-23 05:05:00+00:00,2025-12-24 03:50:06.694256+00:00,2025-12-24T03:56:11.762185Z,310.0,0.0,0.0,2025-12,historical,310.0,low,2025-12__low,20260409,volume_fp
KXNBAPTS-25DEC23TORMIA-MIABADEBAYO13-30,Bam Adebayo records 30+ points,KXNBAPTS-25DEC23TORMIA,binary,finalized,no,0.0,2025-12-23T06:00:57.703571Z,2025-12-23 06:05:00+00:00,2025-12-24 03:10:59.317635+00:00,2025-12-24T03:17:02.132871Z,18.0,0.0,0.0,2025-12,historical,18.0,low,2025-12__low,20260409,volume_fp
KXNBAREB-25DEC03CHANYK-CHALBALLPG-2,LaMelo Ball records 2+ rebounds,KXNBAREB-25DEC03CHANYK,binary,finalized,yes,1.0,2025-12-03T11:01:54.166391Z,2025-12-03 11:06:00+00:00,2025-12-04 03:09:57.707779+00:00,2025-12-04T03:15:57.587179Z,200.0,0.0,0.0,2025-12,historical,200.0,low,2025-12__low,20260409,volume_fp
KXNBAREB-25DEC18ORLDEN-ORLPBANCHERO5-4,Paolo Banchero records 4+ rebounds,KXNBAREB-25DEC18ORLDEN,binary,finalized,yes,1.0,2025-12-17T11:01:48.653263Z,2025-12-17 11:06:00+00:00,2025-12-19 04:34:28.164013+00:00,2025-12-19T04:40:32.051061Z,200.0,0.0,0.0,2025-12,historical,200.0,low,2025-12__low,20260409,volume_fp
KXNBAREB-25DEC26LACPOR-LACKLEONARD2-6,Kawhi Leonard records 6+ rebounds,KXNBAREB-25DEC26LACPOR,binary,finalized,yes,1.0,2025-12-26T04:01:28.697258Z,2025-12-26 04:06:00+00:00,2025-12-27 05:50:02.501890+00:00,2025-12-27T05:56:11.759851Z,317.0,0.0,0.0,2025-12,historical,317.0,low,2025-12__low,20260409,volume_fp
KXNCAAF-26-CHAR,Will the Charlotte win the College Football Playoff National Championship?,KXNCAAF-26,binary,finalized,no,0.0,2025-07-11T23:04:02.667727Z,2025-07-12 00:00:00+00:00,2025-12-08 21:03:01.684507+00:00,2025-12-08T21:33:05.162256Z,1.0,0.0,0.0,2025-12,historical,1.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBSPREAD-25DEC01TARLCIN-CIN32,Cincinnati wins by over 32.5 Points?,KXNCAAMBSPREAD-25DEC01TARLCIN,binary,finalized,no,0.0,2025-11-30T23:03:23.070637Z,2025-11-30 23:07:00+00:00,2025-12-02 02:30:31.939405+00:00,2025-12-02T02:36:32.515401Z,250.0,0.0,0.0,2025-12,historical,250.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBSPREAD-25DEC06PENNVILL-VILL34,Villanova wins by over 34.5 Points?,KXNCAAMBSPREAD-25DEC06PENNVILL,binary,finalized,no,0.0,2025-12-06T02:06:20.739305Z,2025-12-06 02:09:00+00:00,2025-12-07 03:15:25.332405+00:00,2025-12-07T03:21:25.608818Z,365.0,0.0,0.0,2025-12,historical,365.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBSPREAD-25DEC07FAUFGCU-FAU8,Florida Atlantic wins by over 8.5 Points?,KXNCAAMBSPREAD-25DEC07FAUFGCU,binary,finalized,no,0.0,2025-12-07T02:02:13.230823Z,2025-12-07 02:06:00+00:00,2025-12-07 21:55:18.766524+00:00,2025-12-07T22:01:18.583079Z,397.0,0.0,0.0,2025-12,historical,397.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBSPREAD-25DEC14KENTPORT-KENT13,Kent St. wins by over 13.5 Points?,KXNCAAMBSPREAD-25DEC14KENTPORT,binary,finalized,no,0.0,2025-12-14T02:03:05.22905Z,2025-12-14 02:07:00+00:00,2025-12-15 00:24:52.484673+00:00,2025-12-15T00:59:58.577352Z,665.0,0.0,0.0,2025-12,historical,665.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBSPREAD-25DEC15NIAGVCU-VCU44,VCU wins by over 44.5 Points?,KXNCAAMBSPREAD-25DEC15NIAGVCU,binary,finalized,no,0.0,2025-12-14T23:03:44.614525Z,2025-12-14 23:07:00+00:00,2025-12-16 02:29:51.647079+00:00,2025-12-16T02:36:12.110794Z,262.0,0.0,0.0,2025-12,historical,262.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBSPREAD-25DEC20CHSIND-IND45,Indiana wins by over 45.5 Points?,KXNCAAMBSPREAD-25DEC20CHSIND,binary,finalized,no,0.0,2025-12-20T02:06:25.598939Z,2025-12-20 02:07:00+00:00,2025-12-20 20:22:37.443739+00:00,2025-12-20T20:28:41.236498Z,527.0,0.0,0.0,2025-12,historical,527.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBSPREAD-25DEC30UNMBSU-BSU20,Boise St. wins by over 20.5 Points?,KXNCAAMBSPREAD-25DEC30UNMBSU,binary,finalized,no,0.0,2025-12-29T23:05:55.137723Z,2025-12-29 23:08:00+00:00,2025-12-31 06:34:35.860421+00:00,2025-12-31T06:40:41.589783Z,352.0,0.0,0.0,2025-12,historical,352.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBTOTAL-25DEC13JKSTNW-137,Jackson St. at Northwestern: Total Points,KXNCAAMBTOTAL-25DEC13JKSTNW,binary,finalized,yes,1.0,2025-12-13T02:08:37.818372Z,2025-12-13 02:10:00+00:00,2025-12-13 21:21:54.283026+00:00,2025-12-13T21:27:54.284723Z,335.0,0.0,0.0,2025-12,historical,335.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBTOTAL-25DEC13MHUDAV-134,Mercyhurst at Davidson: Total Points,KXNCAAMBTOTAL-25DEC13MHUDAV,binary,finalized,no,0.0,2025-12-13T02:08:44.195634Z,2025-12-13 02:10:00+00:00,2025-12-13 21:17:00.175874+00:00,2025-12-13T21:23:00.421356Z,262.0,0.0,0.0,2025-12,historical,262.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBTOTAL-25DEC18WCUUGA-154,Western Carolina at Georgia: Total Points,KXNCAAMBTOTAL-25DEC18WCUUGA,binary,finalized,yes,1.0,2025-12-18T02:02:40.781208Z,2025-12-18 02:06:00+00:00,2025-12-19 02:41:07.359390+00:00,2025-12-19T02:47:11.300313Z,349.0,0.0,0.0,2025-12,historical,349.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBTOTAL-25DEC20GCWYO-139,Grand Canyon at Wyoming: Total Points,KXNCAAMBTOTAL-25DEC20GCWYO,binary,finalized,yes,1.0,2025-12-19T23:07:53.966722Z,2025-12-19 23:09:00+00:00,2025-12-20 23:41:50.249804+00:00,2025-12-20T23:47:59.242832Z,200.0,0.0,0.0,2025-12,historical,200.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBTOTAL-25DEC21CSFOKST-179,Cal State Fullerton at Oklahoma St.: Total Points,KXNCAAMBTOTAL-25DEC21CSFOKST,binary,finalized,yes,1.0,2025-12-20T23:07:24.457338Z,2025-12-20 23:08:00+00:00,2025-12-21 21:47:16.104922+00:00,2025-12-21T21:53:19.202153Z,693.0,0.0,0.0,2025-12,historical,693.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBTOTAL-25DEC22CMUWIS-163,Central Michigan at Wisconsin: Total Points,KXNCAAMBTOTAL-25DEC22CMUWIS,binary,finalized,no,0.0,2025-12-21T23:04:33.830187Z,2025-12-21 23:08:00+00:00,2025-12-23 03:25:06.604367+00:00,2025-12-23T03:31:16.015982Z,200.0,0.0,0.0,2025-12,historical,200.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBTOTAL-25DEC22PVLSU-156,Prairie View A&M at LSU: Total Points,KXNCAAMBTOTAL-25DEC22PVLSU,binary,finalized,yes,1.0,2025-12-22T02:04:01.232129Z,2025-12-22 02:07:00+00:00,2025-12-23 02:55:22.551208+00:00,2025-12-23T03:01:29.845642Z,756.0,0.0,0.0,2025-12,historical,756.0,low,2025-12__low,20260409,volume_fp
KXNCAAMBTOTAL-25DEC30BUTCREI-137,Butler at Creighton: Total Points,KXNCAAMBTOTAL-25DEC30BUTCREI,binary,finalized,yes,1.0,2025-12-29T20:07:03.841846Z,2025-12-29 20:08:00+00:00,2025-12-31 04:40:34.017965+00:00,2025-12-31T04:46:45.777619Z,200.0,0.0,0.0,2025-12,historical,200.0,low,2025-12__low,20260409,volume_fp
KXNFLANYTD-25DEC07CINBUF-CINDST,Cincinnati at Buffalo: Anytime Touchdown Scorer: Cincinnati D/ST,KXNFLANYTD-25DEC07CINBUF,binary,finalized,no,0.0,2025-12-05T18:14:16.251475Z,2025-12-05 18:19:00+00:00,2025-12-07 21:45:52.708128+00:00,2025-12-07T21:51:52.524333Z,657.0,0.0,0.0,2025-12,historical,657.0,low,2025-12__low,20260409,volume_fp
KXNFLFIRSTTD-25DEC07INDJAC-INDDST,Indianapolis at Jacksonville: First Touchdown Scorer: Indianapolis D/ST,KXNFLFIRSTTD-25DEC07INDJAC,binary,finalized,no,0.0,2025-12-05T18:14:14.999138Z,2025-12-05 18:19:00+00:00,2025-12-07 21:41:01.751297+00:00,2025-12-07T21:47:01.60676Z,510.0,0.0,0.0,2025-12,historical,510.0,low,2025-12__low,20260409,volume_fp
KXNFLPASSYDS-25DEC14LACKC-LACJHERBERT10-350,Justin Herbert records 350+ passing yards,KXNFLPASSYDS-25DEC14LACKC,binary,finalized,no,0.0,2025-12-12T20:06:31.943326Z,2025-12-12 20:11:00+00:00,2025-12-14 21:45:18.060748+00:00,2025-12-14T22:33:33.043418Z,59.0,0.0,0.0,2025-12,historical,59.0,low,2025-12__low,20260409,volume_fp
KXNFLPASSYDS-25DEC25DENKC-KCCOLADOKUN19-300,Chris Oladokun records 300+ passing yards,KXNFLPASSYDS-25DEC25DENKC,binary,finalized,no,0.0,2025-12-25T07:30:04.247992Z,2025-12-25 07:35:00+00:00,2025-12-26 04:30:08.819361+00:00,2025-12-26T04:36:10.071655Z,50.0,0.0,0.0,2025-12,historical,50.0,low,2025-12__low,20260409,volume_fp
KXNFLPASSYDS-25NOV30BUFPIT-PITARODGERS8-350,Aaron Rodgers records 350+ passing yards,KXNFLPASSYDS-25NOV30BUFPIT,binary,finalized,no,0.0,2025-11-28T23:06:31.812172Z,2025-11-28 23:11:00+00:00,2025-12-01 00:35:08.344412+00:00,2025-12-01T00:41:08.721964Z,304.0,0.0,0.0,2025-12,historical,304.0,low,2025-12__low,20260409,volume_fp
KXNFLREC-25DEC07CINBUF-BUFKCOLEMAN0-3,Keon Coleman records 3+ receptions,KXNFLREC-25DEC07CINBUF,binary,finalized,no,0.0,2025-12-05T18:20:38.010449Z,2025-12-05 18:25:00+00:00,2025-12-07 21:55:22.946474+00:00,2025-12-07T22:01:23.695561Z,125.0,0.0,0.0,2025-12,historical,125.0,low,2025-12__low,20260409,volume_fp
KXNFLREC-25DEC07SEAATL-ATLDMOONEY1-3,Darnell Mooney records 3+ receptions,KXNFLREC-25DEC07SEAATL,binary,finalized,no,0.0,2025-12-05T23:11:36.815962Z,2025-12-05 23:16:00+00:00,2025-12-07 21:31:06.615094+00:00,2025-12-07T21:37:06.534961Z,25.0,0.0,0.0,2025-12,historical,25.0,low,2025-12__low,20260409,volume_fp
KXNFLREC-25DEC14BUFNE-NESDIGGS8-3,Stefon Diggs records 3+ receptions,KXNFLREC-25DEC14BUFNE,binary,finalized,yes,1.0,2025-12-12T05:13:08.92113Z,2025-12-12 05:17:00+00:00,2025-12-14 21:35:18.679733+00:00,2025-12-14T22:09:34.833644Z,2.0,0.0,0.0,2025-12,historical,2.0,low,2025-12__low,20260409,volume_fp
KXNFLREC-25DEC14INDSEA-SEACKUPP10-3,Cooper Kupp records 3+ receptions,KXNFLREC-25DEC14INDSEA,binary,finalized,yes,1.0,2025-12-12T05:13:12.397582Z,2025-12-12 05:17:00+00:00,2025-12-15 00:55:16.952647+00:00,2025-12-15T01:13:19.318889Z,65.0,0.0,0.0,2025-12,historical,65.0,low,2025-12__low,20260409,volume_fp
KXNFLRECYDS-25DEC07LAARI-LADADAMS17-80,Davante Adams records 80+ receiving yards,KXNFLRECYDS-25DEC07LAARI,binary,finalized,no,0.0,2025-12-05T23:06:44.475192Z,2025-12-05 23:11:00+00:00,2025-12-08 00:40:33.900092+00:00,2025-12-08T01:11:54.251097Z,61.0,0.0,0.0,2025-12,historical,61.0,low,2025-12__low,20260409,volume_fp
KXNFLTEAMTOTAL-25DEC07HOUKC-HOU7,Houston at Kansas City: Team Totals: Houston,KXNFLTEAMTOTAL-25DEC07HOUKC,binary,finalized,yes,1.0,2025-12-05T08:02:14.43455Z,2025-12-05 08:06:00+00:00,2025-12-08 08:16:35.174479+00:00,2025-12-08T08:22:35.25857Z,127.0,0.0,0.0,2025-12,historical,127.0,low,2025-12__low,20260409,volume_fp
KXNHLAST-25DEC27COLVGK-COLMNECAS88-2,Martin Necas records 2+ assists,KXNHLAST-25DEC27COLVGK,binary,finalized,no,0.0,2025-12-28T00:02:30.78021Z,2025-12-28 00:06:00+00:00,2025-12-28 06:01:42.177385+00:00,2025-12-28T06:32:51.714053Z,7.0,0.0,0.0,2025-12,historical,7.0,low,2025-12__low,20260409,volume_fp
KXNHLGOAL-25DEC02TBNYI-TBBHAGEL38,TB Lightning at NYI Islanders: Anytime Goal: Brandon Hagel,KXNHLGOAL-25DEC02TBNYI,binary,finalized,no,0.0,2025-12-02T23:02:12.289764Z,2025-12-02 23:06:00+00:00,2025-12-03 02:36:08.905828+00:00,2025-12-03T03:07:10.10283Z,462.0,0.0,0.0,2025-12,historical,462.0,low,2025-12__low,20260409,volume_fp
KXNHLGOAL-25DEC07CHIANA-CHISRINZEL6,CHI Blackhawks at ANA Ducks: Anytime Goal: Sam Rinzel,KXNHLGOAL-25DEC07CHIANA,binary,finalized,no,0.0,2025-12-07T22:01:46.230929Z,2025-12-07 22:06:00+00:00,2025-12-08 04:01:39.597350+00:00,2025-12-08T04:32:39.176506Z,622.0,0.0,0.0,2025-12,historical,622.0,low,2025-12__low,20260409,volume_fp
KXNHLGOAL-25DEC13TBNYI-NYIALEE27,TB Lightning at NYI Islanders: Anytime Goal: Anders Lee,KXNHLGOAL-25DEC13TBNYI,binary,finalized,no,0.0,2025-12-13T17:32:03.495881Z,2025-12-13 17:36:00+00:00,2025-12-14 00:02:44.450190+00:00,2025-12-14T00:33:44.31448Z,55.0,0.0,0.0,2025-12,historical,55.0,low,2025-12__low,20260409,volume_fp
KXNHLGOAL-25DEC20DETWSH-WSHDSTROME17,DET Red Wings at WSH Capitals: Anytime Goal: Dylan Strome,KXNHLGOAL-25DEC20DETWSH,binary,finalized,no,0.0,2025-12-20T14:31:52.451296Z,2025-12-20 14:36:00+00:00,2025-12-20 20:32:03.644337+00:00,2025-12-20T21:03:11.507692Z,35.0,0.0,0.0,2025-12,historical,35.0,low,2025-12__low,20260409,volume_fp
