ticker,title,result,outcome,resolution_month,liquidity_bucket,timepoint,target_ts,candle_end_ts,time_diff_seconds,implied_prob,matched
KXNCAAMBSPREAD-25DEC20CHSIND-IND45,Indiana wins by over 45.5 Points?,no,0.0,2025-12,low,1h_before_close,1766258557,,,,False
KXNCAAMBSPREAD-25DEC20CHSIND-IND45,Indiana wins by over 45.5 Points?,no,0.0,2025-12,low,last_preclose,1766262157,1766260800.0,1357.0,0.01,True
KXNCAAMBSPREAD-25DEC30UNMBSU-BSU20,Boise St. wins by over 20.5 Points?,no,0.0,2025-12,low,1d_before_close,1767076475,,,,False
KXNCAAMBSPREAD-25DEC30UNMBSU-BSU20,Boise St. wins by over 20.5 Points?,no,0.0,2025-12,low,6h_before_close,1767141275,,,,False
KXNCAAMBSPREAD-25DEC30UNMBSU-BSU20,Boise St. wins by over 20.5 Points?,no,0.0,2025-12,low,1h_before_close,1767159275,1767160800.0,1525.0,0.01,True
KXNCAAMBSPREAD-25DEC30UNMBSU-BSU20,Boise St. wins by over 20.5 Points?,no,0.0,2025-12,low,last_preclose,1767162875,1767160800.0,2075.0,0.01,True
KXNCAAMBTOTAL-25DEC13JKSTNW-137,Jackson St. at Northwestern: Total Points,yes,1.0,2025-12,low,1d_before_close,1765574514,,,,False
KXNCAAMBTOTAL-25DEC13JKSTNW-137,Jackson St. at Northwestern: Total Points,yes,1.0,2025-12,low,6h_before_close,1765639314,,,,False
KXNCAAMBTOTAL-25DEC13JKSTNW-137,Jackson St. at Northwestern: Total Points,yes,1.0,2025-12,low,1h_before_close,1765657314,1765656000.0,1314.0,0.72,True
KXNCAAMBTOTAL-25DEC13JKSTNW-137,Jackson St. at Northwestern: Total Points,yes,1.0,2025-12,low,last_preclose,1765660914,1765659600.0,1314.0,0.99,True
KXNCAAMBTOTAL-25DEC13MHUDAV-134,Mercyhurst at Davidson: Total Points,no,0.0,2025-12,low,1d_before_close,1765574220,,,,False
KXNCAAMBTOTAL-25DEC13MHUDAV-134,Mercyhurst at Davidson: Total Points,no,0.0,2025-12,low,6h_before_close,1765639020,,,,False
KXNCAAMBTOTAL-25DEC13MHUDAV-134,Mercyhurst at Davidson: Total Points,no,0.0,2025-12,low,1h_before_close,1765657020,,,,False
KXNCAAMBTOTAL-25DEC13MHUDAV-134,Mercyhurst at Davidson: Total Points,no,0.0,2025-12,low,last_preclose,1765660620,1765659600.0,1020.0,0.01,True
KXNCAAMBTOTAL-25DEC18WCUUGA-154,Western Carolina at Georgia: Total Points,yes,1.0,2025-12,low,1d_before_close,1766025667,,,,False
KXNCAAMBTOTAL-25DEC18WCUUGA-154,Western Carolina at Georgia: Total Points,yes,1.0,2025-12,low,6h_before_close,1766090467,,,,False
KXNCAAMBTOTAL-25DEC18WCUUGA-154,Western Carolina at Georgia: Total Points,yes,1.0,2025-12,low,1h_before_close,1766108467,1766109600.0,1133.0,0.99,True
KXNCAAMBTOTAL-25DEC18WCUUGA-154,Western Carolina at Georgia: Total Points,yes,1.0,2025-12,low,last_preclose,1766112067,1766109600.0,2467.0,0.99,True
KXNCAAMBTOTAL-25DEC20GCWYO-139,Grand Canyon at Wyoming: Total Points,yes,1.0,2025-12,low,1d_before_close,1766187710,,,,False
KXNCAAMBTOTAL-25DEC20GCWYO-139,Grand Canyon at Wyoming: Total Points,yes,1.0,2025-12,low,6h_before_close,1766252510,,,,False
KXNCAAMBTOTAL-25DEC20GCWYO-139,Grand Canyon at Wyoming: Total Points,yes,1.0,2025-12,low,1h_before_close,1766270510,,,,False
KXNCAAMBTOTAL-25DEC20GCWYO-139,Grand Canyon at Wyoming: Total Points,yes,1.0,2025-12,low,last_preclose,1766274110,,,,False
KXNCAAMBTOTAL-25DEC21CSFOKST-179,Cal State Fullerton at Oklahoma St.: Total Points,yes,1.0,2025-12,low,1d_before_close,1766267236,,,,False
KXNCAAMBTOTAL-25DEC21CSFOKST-179,Cal State Fullerton at Oklahoma St.: Total Points,yes,1.0,2025-12,low,6h_before_close,1766332036,,,,False
KXNCAAMBTOTAL-25DEC21CSFOKST-179,Cal State Fullerton at Oklahoma St.: Total Points,yes,1.0,2025-12,low,1h_before_close,1766350036,,,,False
KXNCAAMBTOTAL-25DEC21CSFOKST-179,Cal State Fullerton at Oklahoma St.: Total Points,yes,1.0,2025-12,low,last_preclose,1766353636,1766343600.0,10036.0,0.46,True
KXNCAAMBTOTAL-25DEC22CMUWIS-163,Central Michigan at Wisconsin: Total Points,no,0.0,2025-12,low,1d_before_close,1766373906,,,,False
KXNCAAMBTOTAL-25DEC22CMUWIS-163,Central Michigan at Wisconsin: Total Points,no,0.0,2025-12,low,6h_before_close,1766438706,,,,False
KXNCAAMBTOTAL-25DEC22CMUWIS-163,Central Michigan at Wisconsin: Total Points,no,0.0,2025-12,low,1h_before_close,1766456706,,,,False
KXNCAAMBTOTAL-25DEC22CMUWIS-163,Central Michigan at Wisconsin: Total Points,no,0.0,2025-12,low,last_preclose,1766460306,,,,False
KXNCAAMBTOTAL-25DEC22PVLSU-156,Prairie View A&M at LSU: Total Points,yes,1.0,2025-12,low,1d_before_close,1766372122,1766379600.0,7478.0,0.52,True
KXNCAAMBTOTAL-25DEC22PVLSU-156,Prairie View A&M at LSU: Total Points,yes,1.0,2025-12,low,6h_before_close,1766436922,,,,False
KXNCAAMBTOTAL-25DEC22PVLSU-156,Prairie View A&M at LSU: Total Points,yes,1.0,2025-12,low,1h_before_close,1766454922,,,,False
KXNCAAMBTOTAL-25DEC22PVLSU-156,Prairie View A&M at LSU: Total Points,yes,1.0,2025-12,low,last_preclose,1766458522,1766451600.0,6922.0,0.99,True
KXNCAAMBTOTAL-25DEC30BUTCREI-137,Butler at Creighton: Total Points,yes,1.0,2025-12,low,1d_before_close,1767069634,,,,False
KXNCAAMBTOTAL-25DEC30BUTCREI-137,Butler at Creighton: Total Points,yes,1.0,2025-12,low,6h_before_close,1767134434,,,,False
KXNCAAMBTOTAL-25DEC30BUTCREI-137,Butler at Creighton: Total Points,yes,1.0,2025-12,low,1h_before_close,1767152434,1767153600.0,1166.0,0.99,True
KXNCAAMBTOTAL-25DEC30BUTCREI-137,Butler at Creighton: Total Points,yes,1.0,2025-12,low,last_preclose,1767156034,1767153600.0,2434.0,0.99,True
KXNFLANYTD-25DEC07CINBUF-CINDST,Cincinnati at Buffalo: Anytime Touchdown Scorer: Cincinnati D/ST,no,0.0,2025-12,low,1d_before_close,1765057552,,,,False
KXNFLANYTD-25DEC07CINBUF-CINDST,Cincinnati at Buffalo: Anytime Touchdown Scorer: Cincinnati D/ST,no,0.0,2025-12,low,6h_before_close,1765122352,1765126800.0,4448.0,0.15,True
KXNFLANYTD-25DEC07CINBUF-CINDST,Cincinnati at Buffalo: Anytime Touchdown Scorer: Cincinnati D/ST,no,0.0,2025-12,low,1h_before_close,1765140352,,,,False
KXNFLANYTD-25DEC07CINBUF-CINDST,Cincinnati at Buffalo: Anytime Touchdown Scorer: Cincinnati D/ST,no,0.0,2025-12,low,last_preclose,1765143952,1765134000.0,9952.0,0.15,True
KXNFLFIRSTTD-25DEC07INDJAC-INDDST,Indianapolis at Jacksonville: First Touchdown Scorer: Indianapolis D/ST,no,0.0,2025-12,low,1d_before_close,1765057261,,,,False
KXNFLFIRSTTD-25DEC07INDJAC-INDDST,Indianapolis at Jacksonville: First Touchdown Scorer: Indianapolis D/ST,no,0.0,2025-12,low,6h_before_close,1765122061,1765119600.0,2461.0,0.02,True
KXNFLFIRSTTD-25DEC07INDJAC-INDDST,Indianapolis at Jacksonville: First Touchdown Scorer: Indianapolis D/ST,no,0.0,2025-12,low,1h_before_close,1765140061,,,,False
KXNFLFIRSTTD-25DEC07INDJAC-INDDST,Indianapolis at Jacksonville: First Touchdown Scorer: Indianapolis D/ST,no,0.0,2025-12,low,last_preclose,1765143661,1765130400.0,13261.0,0.01,True
KXNFLPASSYDS-25DEC14LACKC-LACJHERBERT10-350,Justin Herbert records 350+ passing yards,no,0.0,2025-12,low,1d_before_close,1765662318,,,,False
KXNFLPASSYDS-25DEC14LACKC-LACJHERBERT10-350,Justin Herbert records 350+ passing yards,no,0.0,2025-12,low,6h_before_close,1765727118,,,,False
KXNFLPASSYDS-25DEC14LACKC-LACJHERBERT10-350,Justin Herbert records 350+ passing yards,no,0.0,2025-12,low,1h_before_close,1765745118,,,,False
KXNFLPASSYDS-25DEC14LACKC-LACJHERBERT10-350,Justin Herbert records 350+ passing yards,no,0.0,2025-12,low,last_preclose,1765748718,1765702800.0,45918.0,0.1,True
KXNFLPASSYDS-25DEC25DENKC-KCCOLADOKUN19-300,Chris Oladokun records 300+ passing yards,no,0.0,2025-12,low,1d_before_close,1766637008,,,,False
KXNFLPASSYDS-25DEC25DENKC-KCCOLADOKUN19-300,Chris Oladokun records 300+ passing yards,no,0.0,2025-12,low,6h_before_close,1766701808,,,,False
KXNFLPASSYDS-25DEC25DENKC-KCCOLADOKUN19-300,Chris Oladokun records 300+ passing yards,no,0.0,2025-12,low,1h_before_close,1766719808,,,,False
KXNFLPASSYDS-25DEC25DENKC-KCCOLADOKUN19-300,Chris Oladokun records 300+ passing yards,no,0.0,2025-12,low,last_preclose,1766723408,1766685600.0,37808.0,0.05,True
KXNFLPASSYDS-25NOV30BUFPIT-PITARODGERS8-350,Aaron Rodgers records 350+ passing yards,no,0.0,2025-12,low,1d_before_close,1764462908,,,,False
KXNFLPASSYDS-25NOV30BUFPIT-PITARODGERS8-350,Aaron Rodgers records 350+ passing yards,no,0.0,2025-12,low,6h_before_close,1764527708,,,,False
KXNFLPASSYDS-25NOV30BUFPIT-PITARODGERS8-350,Aaron Rodgers records 350+ passing yards,no,0.0,2025-12,low,1h_before_close,1764545708,1764547200.0,1492.0,0.01,True
KXNFLPASSYDS-25NOV30BUFPIT-PITARODGERS8-350,Aaron Rodgers records 350+ passing yards,no,0.0,2025-12,low,last_preclose,1764549308,1764547200.0,2108.0,0.01,True
KXNFLREC-25DEC07CINBUF-BUFKCOLEMAN0-3,Keon Coleman records 3+ receptions,no,0.0,2025-12,low,1d_before_close,1765058122,,,,False
KXNFLREC-25DEC07CINBUF-BUFKCOLEMAN0-3,Keon Coleman records 3+ receptions,no,0.0,2025-12,low,6h_before_close,1765122922,1765126800.0,3878.0,0.34,True
KXNFLREC-25DEC07CINBUF-BUFKCOLEMAN0-3,Keon Coleman records 3+ receptions,no,0.0,2025-12,low,1h_before_close,1765140922,,,,False
KXNFLREC-25DEC07CINBUF-BUFKCOLEMAN0-3,Keon Coleman records 3+ receptions,no,0.0,2025-12,low,last_preclose,1765144522,1765130400.0,14122.0,0.34,True
KXNFLREC-25DEC07SEAATL-ATLDMOONEY1-3,Darnell Mooney records 3+ receptions,no,0.0,2025-12,low,1d_before_close,1765056666,,,,False
KXNFLREC-25DEC07SEAATL-ATLDMOONEY1-3,Darnell Mooney records 3+ receptions,no,0.0,2025-12,low,6h_before_close,1765121466,,,,False
KXNFLREC-25DEC07SEAATL-ATLDMOONEY1-3,Darnell Mooney records 3+ receptions,no,0.0,2025-12,low,1h_before_close,1765139466,,,,False
KXNFLREC-25DEC07SEAATL-ATLDMOONEY1-3,Darnell Mooney records 3+ receptions,no,0.0,2025-12,low,last_preclose,1765143066,1765134000.0,9066.0,0.56,True
KXNFLREC-25DEC14BUFNE-NESDIGGS8-3,Stefon Diggs records 3+ receptions,yes,1.0,2025-12,low,1d_before_close,1765661718,,,,False
KXNFLREC-25DEC14BUFNE-NESDIGGS8-3,Stefon Diggs records 3+ receptions,yes,1.0,2025-12,low,6h_before_close,1765726518,,,,False
KXNFLREC-25DEC14BUFNE-NESDIGGS8-3,Stefon Diggs records 3+ receptions,yes,1.0,2025-12,low,1h_before_close,1765744518,1765746000.0,1482.0,0.89,True
KXNFLREC-25DEC14BUFNE-NESDIGGS8-3,Stefon Diggs records 3+ receptions,yes,1.0,2025-12,low,last_preclose,1765748118,1765746000.0,2118.0,0.89,True
KXNFLREC-25DEC14INDSEA-SEACKUPP10-3,Cooper Kupp records 3+ receptions,yes,1.0,2025-12,low,1d_before_close,1765673716,,,,False
KXNFLREC-25DEC14INDSEA-SEACKUPP10-3,Cooper Kupp records 3+ receptions,yes,1.0,2025-12,low,6h_before_close,1765738516,,,,False
KXNFLREC-25DEC14INDSEA-SEACKUPP10-3,Cooper Kupp records 3+ receptions,yes,1.0,2025-12,low,1h_before_close,1765756516,,,,False
KXNFLREC-25DEC14INDSEA-SEACKUPP10-3,Cooper Kupp records 3+ receptions,yes,1.0,2025-12,low,last_preclose,1765760116,1765753200.0,6916.0,0.99,True
KXNFLRECYDS-25DEC07LAARI-LADADAMS17-80,Davante Adams records 80+ receiving yards,no,0.0,2025-12,low,1d_before_close,1765068033,,,,False
KXNFLRECYDS-25DEC07LAARI-LADADAMS17-80,Davante Adams records 80+ receiving yards,no,0.0,2025-12,low,6h_before_close,1765132833,1765137600.0,4767.0,0.32,True
KXNFLRECYDS-25DEC07LAARI-LADADAMS17-80,Davante Adams records 80+ receiving yards,no,0.0,2025-12,low,1h_before_close,1765150833,,,,False
KXNFLRECYDS-25DEC07LAARI-LADADAMS17-80,Davante Adams records 80+ receiving yards,no,0.0,2025-12,low,last_preclose,1765154433,1765144800.0,9633.0,0.2,True
KXNFLTEAMTOTAL-25DEC07HOUKC-HOU7,Houston at Kansas City: Team Totals: Houston,yes,1.0,2025-12,low,1d_before_close,1765095395,,,,False
KXNFLTEAMTOTAL-25DEC07HOUKC-HOU7,Houston at Kansas City: Team Totals: Houston,yes,1.0,2025-12,low,6h_before_close,1765160195,1765155600.0,4595.0,0.96,True
KXNFLTEAMTOTAL-25DEC07HOUKC-HOU7,Houston at Kansas City: Team Totals: Houston,yes,1.0,2025-12,low,1h_before_close,1765178195,,,,False
KXNFLTEAMTOTAL-25DEC07HOUKC-HOU7,Houston at Kansas City: Team Totals: Houston,yes,1.0,2025-12,low,last_preclose,1765181795,1765166400.0,15395.0,0.99,True
KXNHLAST-25DEC27COLVGK-COLMNECAS88-2,Martin Necas records 2+ assists,no,0.0,2025-12,low,1d_before_close,1766815302,,,,False
KXNHLAST-25DEC27COLVGK-COLMNECAS88-2,Martin Necas records 2+ assists,no,0.0,2025-12,low,6h_before_close,1766880102,,,,False
KXNHLAST-25DEC27COLVGK-COLMNECAS88-2,Martin Necas records 2+ assists,no,0.0,2025-12,low,1h_before_close,1766898102,,,,False
KXNHLAST-25DEC27COLVGK-COLMNECAS88-2,Martin Necas records 2+ assists,no,0.0,2025-12,low,last_preclose,1766901702,1766894400.0,7302.0,0.26,True
KXNHLGOAL-25DEC02TBNYI-TBBHAGEL38,TB Lightning at NYI Islanders: Anytime Goal: Brandon Hagel,no,0.0,2025-12,low,1d_before_close,1764642968,,,,False
KXNHLGOAL-25DEC02TBNYI-TBBHAGEL38,TB Lightning at NYI Islanders: Anytime Goal: Brandon Hagel,no,0.0,2025-12,low,6h_before_close,1764707768,,,,False
KXNHLGOAL-25DEC02TBNYI-TBBHAGEL38,TB Lightning at NYI Islanders: Anytime Goal: Brandon Hagel,no,0.0,2025-12,low,1h_before_close,1764725768,1764727200.0,1432.0,0.24,True
KXNHLGOAL-25DEC02TBNYI-TBBHAGEL38,TB Lightning at NYI Islanders: Anytime Goal: Brandon Hagel,no,0.0,2025-12,low,last_preclose,1764729368,1764727200.0,2168.0,0.24,True
KXNHLGOAL-25DEC07CHIANA-CHISRINZEL6,CHI Blackhawks at ANA Ducks: Anytime Goal: Sam Rinzel,no,0.0,2025-12,low,1d_before_close,1765080099,,,,False
KXNHLGOAL-25DEC07CHIANA-CHISRINZEL6,CHI Blackhawks at ANA Ducks: Anytime Goal: Sam Rinzel,no,0.0,2025-12,low,6h_before_close,1765144899,,,,False
KXNHLGOAL-25DEC07CHIANA-CHISRINZEL6,CHI Blackhawks at ANA Ducks: Anytime Goal: Sam Rinzel,no,0.0,2025-12,low,1h_before_close,1765162899,,,,False
KXNHLGOAL-25DEC07CHIANA-CHISRINZEL6,CHI Blackhawks at ANA Ducks: Anytime Goal: Sam Rinzel,no,0.0,2025-12,low,last_preclose,1765166499,1765166400.0,99.0,0.01,True
KXNHLGOAL-25DEC13TBNYI-NYIALEE27,TB Lightning at NYI Islanders: Anytime Goal: Anders Lee,no,0.0,2025-12,low,1d_before_close,1765584164,,,,False
KXNHLGOAL-25DEC13TBNYI-NYIALEE27,TB Lightning at NYI Islanders: Anytime Goal: Anders Lee,no,0.0,2025-12,low,6h_before_close,1765648964,,,,False
KXNHLGOAL-25DEC13TBNYI-NYIALEE27,TB Lightning at NYI Islanders: Anytime Goal: Anders Lee,no,0.0,2025-12,low,1h_before_close,1765666964,1765666800.0,164.0,0.17,True
KXNHLGOAL-25DEC13TBNYI-NYIALEE27,TB Lightning at NYI Islanders: Anytime Goal: Anders Lee,no,0.0,2025-12,low,last_preclose,1765670564,1765666800.0,3764.0,0.17,True
KXNHLGOAL-25DEC20DETWSH-WSHDSTROME17,DET Red Wings at WSH Capitals: Anytime Goal: Dylan Strome,no,0.0,2025-12,low,1d_before_close,1766176323,,,,False
KXNHLGOAL-25DEC20DETWSH-WSHDSTROME17,DET Red Wings at WSH Capitals: Anytime Goal: Dylan Strome,no,0.0,2025-12,low,6h_before_close,1766241123,,,,False
KXNHLGOAL-25DEC20DETWSH-WSHDSTROME17,DET Red Wings at WSH Capitals: Anytime Goal: Dylan Strome,no,0.0,2025-12,low,1h_before_close,1766259123,,,,False
KXNHLGOAL-25DEC20DETWSH-WSHDSTROME17,DET Red Wings at WSH Capitals: Anytime Goal: Dylan Strome,no,0.0,2025-12,low,last_preclose,1766262723,1766253600.0,9123.0,0.27,True
KXNHLGOAL-25DEC28TORDET-DETASANDINPELLIKKA44,TOR Maple Leafs at DET Red Wings: Anytime Goal: Axel Sandin-Pellikka,no,0.0,2025-12,low,1d_before_close,1766896856,,,,False
KXNHLGOAL-25DEC28TORDET-DETASANDINPELLIKKA44,TOR Maple Leafs at DET Red Wings: Anytime Goal: Axel Sandin-Pellikka,no,0.0,2025-12,low,6h_before_close,1766961656,,,,False
KXNHLGOAL-25DEC28TORDET-DETASANDINPELLIKKA44,TOR Maple Leafs at DET Red Wings: Anytime Goal: Axel Sandin-Pellikka,no,0.0,2025-12,low,1h_before_close,1766979656,,,,False
KXNHLGOAL-25DEC28TORDET-DETASANDINPELLIKKA44,TOR Maple Leafs at DET Red Wings: Anytime Goal: Axel Sandin-Pellikka,no,0.0,2025-12,low,last_preclose,1766983256,1766977200.0,6056.0,0.96,True
KXSERIEASPREAD-25DEC14BFCJUV-BFC1,Bologna wins by over 1.5 goals?,no,0.0,2025-12,low,1d_before_close,1765662052,1765677600.0,15548.0,0.17,True
KXSERIEASPREAD-25DEC14BFCJUV-BFC1,Bologna wins by over 1.5 goals?,no,0.0,2025-12,low,6h_before_close,1765726852,,,,False
KXSERIEASPREAD-25DEC14BFCJUV-BFC1,Bologna wins by over 1.5 goals?,no,0.0,2025-12,low,1h_before_close,1765744852,1765746000.0,1148.0,0.13,True
KXSERIEASPREAD-25DEC14BFCJUV-BFC1,Bologna wins by over 1.5 goals?,no,0.0,2025-12,low,last_preclose,1765748452,1765746000.0,2452.0,0.13,True
KXCRICKETT20IMATCH-25DEC09PHIMAL-PHI,Malaysia vs Philippines Winner?,no,0.0,2025-12,mid,1d_before_close,1765208408,,,,False
KXCRICKETT20IMATCH-25DEC09PHIMAL-PHI,Malaysia vs Philippines Winner?,no,0.0,2025-12,mid,6h_before_close,1765273208,1765274400.0,1192.0,0.01,True
KXCRICKETT20IMATCH-25DEC09PHIMAL-PHI,Malaysia vs Philippines Winner?,no,0.0,2025-12,mid,1h_before_close,1765291208,,,,False
KXCRICKETT20IMATCH-25DEC09PHIMAL-PHI,Malaysia vs Philippines Winner?,no,0.0,2025-12,mid,last_preclose,1765294808,1765278000.0,16808.0,0.02,True
KXDARTSMATCH-25DEC29JCLAAHAR-AHAR,Will Andreas Harrysson win the Jonny Clayton vs Andreas Harrysson darts match?,no,0.0,2025-12,mid,1d_before_close,1767022186,1767027600.0,5414.0,0.3,True
KXDARTSMATCH-25DEC29JCLAAHAR-AHAR,Will Andreas Harrysson win the Jonny Clayton vs Andreas Harrysson darts match?,no,0.0,2025-12,mid,6h_before_close,1767086986,,,,False
KXDARTSMATCH-25DEC29JCLAAHAR-AHAR,Will Andreas Harrysson win the Jonny Clayton vs Andreas Harrysson darts match?,no,0.0,2025-12,mid,1h_before_close,1767104986,1767103200.0,1786.0,0.22,True
KXDARTSMATCH-25DEC29JCLAAHAR-AHAR,Will Andreas Harrysson win the Jonny Clayton vs Andreas Harrysson darts match?,no,0.0,2025-12,mid,last_preclose,1767108586,1767106800.0,1786.0,0.97,True
KXEPLTOTAL-25DEC30NFOEVE-1,Everton at Nottingham: Totals,yes,1.0,2025-12,mid,1d_before_close,1767043516,1767060000.0,16484.0,0.71,True
KXEPLTOTAL-25DEC30NFOEVE-1,Everton at Nottingham: Totals,yes,1.0,2025-12,mid,6h_before_close,1767108316,1767106800.0,1516.0,0.69,True
KXEPLTOTAL-25DEC30NFOEVE-1,Everton at Nottingham: Totals,yes,1.0,2025-12,mid,1h_before_close,1767126316,1767124800.0,1516.0,0.94,True
KXEPLTOTAL-25DEC30NFOEVE-1,Everton at Nottingham: Totals,yes,1.0,2025-12,mid,last_preclose,1767129916,1767128400.0,1516.0,0.55,True
KXMRBEASTMENTION-25DEC30-SPED,What will MrBeast say during Next MrBeast Youtube Video?,yes,1.0,2025-12,mid,1d_before_close,1764989927,1764986400.0,3527.0,0.41,True
KXMRBEASTMENTION-25DEC30-SPED,What will MrBeast say during Next MrBeast Youtube Video?,yes,1.0,2025-12,mid,6h_before_close,1765054727,,,,False
KXMRBEASTMENTION-25DEC30-SPED,What will MrBeast say during Next MrBeast Youtube Video?,yes,1.0,2025-12,mid,1h_before_close,1765072727,,,,False
KXMRBEASTMENTION-25DEC30-SPED,What will MrBeast say during Next MrBeast Youtube Video?,yes,1.0,2025-12,mid,last_preclose,1765076327,1765044000.0,32327.0,0.99,True
KXNBASPREAD-25DEC03DETMIL-MIL6,Milwaukee wins by over 6.5 Points?,no,0.0,2025-12,mid,1d_before_close,1764734071,,,,False
KXNBASPREAD-25DEC03DETMIL-MIL6,Milwaukee wins by over 6.5 Points?,no,0.0,2025-12,mid,6h_before_close,1764798871,1764802800.0,3929.0,0.19,True
KXNBASPREAD-25DEC03DETMIL-MIL6,Milwaukee wins by over 6.5 Points?,no,0.0,2025-12,mid,1h_before_close,1764816871,1764817200.0,329.0,0.04,True
KXNBASPREAD-25DEC03DETMIL-MIL6,Milwaukee wins by over 6.5 Points?,no,0.0,2025-12,mid,last_preclose,1764820471,1764817200.0,3271.0,0.04,True
KXNBASPREAD-25DEC28BOSPOR-BOS18,Boston wins by over 18.5 Points?,no,0.0,2025-12,mid,1d_before_close,1766886606,,,,False
KXNBASPREAD-25DEC28BOSPOR-BOS18,Boston wins by over 18.5 Points?,no,0.0,2025-12,mid,6h_before_close,1766951406,1766952000.0,594.0,0.19,True
KXNBASPREAD-25DEC28BOSPOR-BOS18,Boston wins by over 18.5 Points?,no,0.0,2025-12,mid,1h_before_close,1766969406,1766970000.0,594.0,0.01,True
KXNBASPREAD-25DEC28BOSPOR-BOS18,Boston wins by over 18.5 Points?,no,0.0,2025-12,mid,last_preclose,1766973006,1766970000.0,3006.0,0.01,True
KXNBATOTAL-25DEC06NOPBKN-211,New Orleans at Brooklyn: Total Points,yes,1.0,2025-12,mid,1d_before_close,1764980683,,,,False
KXNBATOTAL-25DEC06NOPBKN-211,New Orleans at Brooklyn: Total Points,yes,1.0,2025-12,mid,6h_before_close,1765045483,1765044000.0,1483.0,0.81,True
KXNBATOTAL-25DEC06NOPBKN-211,New Orleans at Brooklyn: Total Points,yes,1.0,2025-12,mid,1h_before_close,1765063483,1765062000.0,1483.0,0.98,True
KXNBATOTAL-25DEC06NOPBKN-211,New Orleans at Brooklyn: Total Points,yes,1.0,2025-12,mid,last_preclose,1765067083,1765065600.0,1483.0,0.99,True
KXNCAAMBSPREAD-25DEC02CONNKU-KU2,Kansas wins by over 2.5 Points?,no,0.0,2025-12,mid,1d_before_close,1764650689,,,,False
KXNCAAMBSPREAD-25DEC02CONNKU-KU2,Kansas wins by over 2.5 Points?,no,0.0,2025-12,mid,6h_before_close,1764715489,1764716400.0,911.0,0.48,True
KXNCAAMBSPREAD-25DEC02CONNKU-KU2,Kansas wins by over 2.5 Points?,no,0.0,2025-12,mid,1h_before_close,1764733489,1764734400.0,911.0,0.1,True
KXNCAAMBSPREAD-25DEC02CONNKU-KU2,Kansas wins by over 2.5 Points?,no,0.0,2025-12,mid,last_preclose,1764737089,1764734400.0,2689.0,0.1,True
KXNCAAMBSPREAD-25DEC05CINXAV-XAV7,Xavier wins by over 7.5 Points?,no,0.0,2025-12,mid,1d_before_close,1764903889,,,,False
KXNCAAMBSPREAD-25DEC05CINXAV-XAV7,Xavier wins by over 7.5 Points?,no,0.0,2025-12,mid,6h_before_close,1764968689,,,,False
KXNCAAMBSPREAD-25DEC05CINXAV-XAV7,Xavier wins by over 7.5 Points?,no,0.0,2025-12,mid,1h_before_close,1764986689,,,,False
KXNCAAMBSPREAD-25DEC05CINXAV-XAV7,Xavier wins by over 7.5 Points?,no,0.0,2025-12,mid,last_preclose,1764990289,1764990000.0,289.0,0.01,True
KXNCAAMBSPREAD-25DEC13UTSACOLO-COLO12,Colorado wins by over 12.5 Points?,yes,1.0,2025-12,mid,1d_before_close,1765583754,,,,False
KXNCAAMBSPREAD-25DEC13UTSACOLO-COLO12,Colorado wins by over 12.5 Points?,yes,1.0,2025-12,mid,6h_before_close,1765648554,,,,False
KXNCAAMBSPREAD-25DEC13UTSACOLO-COLO12,Colorado wins by over 12.5 Points?,yes,1.0,2025-12,mid,1h_before_close,1765666554,1765666800.0,246.0,0.67,True
KXNCAAMBSPREAD-25DEC13UTSACOLO-COLO12,Colorado wins by over 12.5 Points?,yes,1.0,2025-12,mid,last_preclose,1765670154,1765666800.0,3354.0,0.67,True
KXNCAAMBSPREAD-25DEC21UNCAUAB-UAB2,UAB wins by over 2.5 Points?,yes,1.0,2025-12,mid,1d_before_close,1766268379,,,,False
KXNCAAMBSPREAD-25DEC21UNCAUAB-UAB2,UAB wins by over 2.5 Points?,yes,1.0,2025-12,mid,6h_before_close,1766333179,,,,False
KXNCAAMBSPREAD-25DEC21UNCAUAB-UAB2,UAB wins by over 2.5 Points?,yes,1.0,2025-12,mid,1h_before_close,1766351179,,,,False
KXNCAAMBSPREAD-25DEC21UNCAUAB-UAB2,UAB wins by over 2.5 Points?,yes,1.0,2025-12,mid,last_preclose,1766354779,1766354400.0,379.0,0.99,True
KXNCAAMBSPREAD-25DEC29JKSTTCU-TCU21,TCU wins by over 21.5 Points?,yes,1.0,2025-12,mid,1d_before_close,1766980492,,,,False
KXNCAAMBSPREAD-25DEC29JKSTTCU-TCU21,TCU wins by over 21.5 Points?,yes,1.0,2025-12,mid,6h_before_close,1767045292,1767045600.0,308.0,0.77,True
KXNCAAMBSPREAD-25DEC29JKSTTCU-TCU21,TCU wins by over 21.5 Points?,yes,1.0,2025-12,mid,1h_before_close,1767063292,1767063600.0,308.0,0.99,True
KXNCAAMBSPREAD-25DEC29JKSTTCU-TCU21,TCU wins by over 21.5 Points?,yes,1.0,2025-12,mid,last_preclose,1767066892,1767063600.0,3292.0,0.99,True
KXNCAAMBTOTAL-25DEC02TENNSYR-136,Tennessee at Syracuse: Total Points,no,0.0,2025-12,mid,1d_before_close,1764643870,1764658800.0,14930.0,0.75,True
KXNCAAMBTOTAL-25DEC02TENNSYR-136,Tennessee at Syracuse: Total Points,no,0.0,2025-12,mid,6h_before_close,1764708670,1764705600.0,3070.0,0.82,True
